Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88
SRR14514161_1 - illumina_universal_adapter	2.5281270567893685e-06	5.056254113578737e-06	5.056254113578737e-06	7.584381170368106e-06	7.584381170368106e-06	1.0112508227157474e-05	1.5168762340736212e-05	1.5168762340736212e-05	1.5168762340736212e-05	1.769688939752558e-05	2.4017207039499e-05	2.7809397624683055e-05	3.286565173826179e-05	3.9185969380235213e-05	6.320317641973422e-05	8.84844469876279e-05	0.00012514228931107376	0.0001630641951629143	0.00019972203748636012	0.0002414361339233847	0.0003008471197579349	0.00034382527972335415	0.0007533818629232319	0.0023612706710412702	0.004197954977798747	0.005927193884642675	0.0072392918271163564	0.00870560552005419	0.0116521376047422	0.016844910579387563	0.021050449938356676	0.02334472524239303	0.02546329571598252	0.027847319530534896	0.030001283782919438	0.03216409648000274	0.034861608049596995	0.03856910637837861	0.04184555904397763	0.046583269148400906	0.054157537810541855	0.06236510230040854	0.06981296460971001	0.07692585008398692	0.08370123059618242	0.08950201812798561	0.2568425402074591	0.9851668718073232	1.8561913351276629
SRR14514161_1 - polya	1.2640635283946843e-05	6.067504936294485e-05	0.00034382527972335415	0.0013702448647798379	0.024176479044076733	0.0520541360992931	0.0814461412615263	0.12438890744815051	0.15767675640489615	0.19291505538595474	0.2249780267836859	0.24793847671344693	0.2713287082428622	0.2925649755198929	0.3192645253666454	0.3437759812457467	0.368533929512885	0.4033588797201586	0.43080169892160713	0.45468365116356796	0.4746735518016015	0.4894378138132514	0.5033096469738547	0.5171738957532876	0.5297563841149282	0.5397981047844956	0.5494188922991076	0.5586528763740308	0.5685454375472476	0.5810242726995598	0.5924311819797935	0.6022731806118745	0.611642419484336	0.6211393287731652	0.6325209567828309	0.6434083359528944	0.6564029090247916	0.6682016779988276	0.6798753046835526	0.6934083688185461	0.7059200696225967	0.7191396460025483	0.7377289642511204	0.7606021937974223	0.7760073360179682	0.7874850328557921	0.7986290169221195	0.8115730274528812	0.8233212338857814
SRR14514161_2 - illumina_universal_adapter	0.0	0.0	2.5281270567893685e-06	3.792190585184053e-05	4.5506287022208634e-05	4.8034414078998006e-05	5.561879524936611e-05	5.561879524936611e-05	5.561879524936611e-05	6.067504936294485e-05	6.825943053331295e-05	6.952349406170763e-05	7.584381170368106e-05	9.354070110120663e-05	0.00014663136929378336	0.00020477829159993888	0.00027809397624683054	0.0003766909314616159	0.00047908007726158537	0.0005941098583455017	0.0007015552582590498	0.0007938318958318618	0.0013689808012514431	0.003842753126319841	0.006739986733400457	0.009605618752271207	0.011537107823658285	0.01336873587630218	0.01705727325215787	0.022561005854788325	0.027053487634703034	0.02963723348674177	0.03232084035752368	0.03537861003271042	0.03853371259958356	0.04138543991964196	0.04481105208159156	0.049457749611970414	0.053037577524384164	0.05794972839572591	0.06559604867898536	0.07366709430778542	0.0813260552263288	0.08909246154478576	0.09673751776451679	0.1036089671048703	0.27188995244946945	0.9999956010589213	1.874520256289386
SRR14514161_2 - polya	0.000912653867500962	0.0011224884132144796	0.0013399073400983655	0.001714070144503192	0.002505373913278264	0.006072561190408063	0.011384156136722527	0.019266856299791777	0.02502340160810117	0.03297183307464695	0.042078146733202246	0.05053473173816269	0.05647835844867449	0.0616370017080532	0.06645940406887893	0.07102520153344052	0.0763089870821303	0.08470742516478458	0.0928151286359081	0.10332202468392471	0.11292511530913912	0.12067129661114176	0.12568204443769826	0.13035655136570184	0.13465689548930054	0.1388295691965314	0.1440311906158755	0.14973338119246393	0.15406153471368733	0.15764894700727144	0.1617976035074628	0.16542040957984197	0.16872467164306568	0.17205421497685727	0.17517518782846375	0.17826961534597394	0.18135645848231374	0.18459498924206094	0.18824560471206478	0.1920200984078513	0.19545835120508487	0.19873859606126906	0.20215283165146308	0.2053850420935683	0.208497166500476	0.2115675768109467	0.2145229573403335	0.2175567098084807	0.22085844374464764
SRR14514162_1 - illumina_universal_adapter	0.0	0.0	7.89007858123763e-06	1.1835117871856445e-05	1.9725196453094076e-05	2.367023574371289e-05	2.367023574371289e-05	2.367023574371289e-05	2.367023574371289e-05	2.56427553890223e-05	3.5505353615569335e-05	4.931299113273519e-05	5.7203069713972816e-05	7.298322687644808e-05	8.481834474830452e-05	0.0001045435412013986	0.00011440613942794563	0.00012821377694511148	0.00013807637517165852	0.0001558290519794432	0.0001834443270137749	0.0002071145627574878	0.000329410780766671	0.0007909803777690724	0.0013176431230666843	0.001858113505881462	0.002428171683375881	0.0030100649787421557	0.003649161343822404	0.004524960066339781	0.005244929736877714	0.006035910114646787	0.006777577501283124	0.007673101420253595	0.008604130692839634	0.009523324847553818	0.010736424429419104	0.012026452277451458	0.013730709250998785	0.0163344351828072	0.020482643996892886	0.025252196499251034	0.029952710814023353	0.034446110566038184	0.03854500638899113	0.042454540325994376	0.1833378109529282	0.7328088009092526	1.303961726806818
SRR14514162_1 - polya	3.5505353615569335e-05	0.0001341313358810397	0.0008442384081924263	0.0030021749001609183	0.05417327953877757	0.10379003869689041	0.15229429677504874	0.21459830229179166	0.26838102294079796	0.33594573835158115	0.4169216148308229	0.4835355757725669	0.5415473785411167	0.5809484584561719	0.6317723996372142	0.6786710267240907	0.7263882494637706	0.7958643364108585	0.8421238671326547	0.8791539784340483	0.9124895604397771	0.9357297869008127	0.9563702324693303	0.9780561134498619	0.9996473134874186	1.0178299995778808	1.0359081421271417	1.0555899431480387	1.075691890853387	1.0998493389494914	1.1214681542620824	1.1447971441071567	1.16974557258103	1.1907746045196737	1.211815471576189	1.2306096387566972	1.254828234961806	1.2753641369891224	1.296036142871965	1.3216157776323374	1.3445798513430294	1.367457134189328	1.3971080494976191	1.4308598331485083	1.454790441485402	1.472456327428793	1.4887217244240145	1.5067071585499456	1.5243000612664601
SRR14514162_2 - illumina_universal_adapter	0.0	0.0	1.1835117871856445e-05	0.00011440613942794563	0.00014596645375289616	0.0001538565323341338	0.00016569165020599021	0.0001854168466590843	0.00019330692524032194	0.00019330692524032194	0.00022486723956527245	0.00025248251459960414	0.0002643176324714606	0.00029587794679641113	0.0003511084968650745	0.0004083115665790473	0.0004753772345195672	0.0005404703828147776	0.0006371238454349386	0.0007101070723113867	0.0007830902991878348	0.0008639636046455204	0.0011697041496684787	0.002019860116796833	0.003132361196751339	0.004217247001671513	0.005237039658296477	0.006199629245207468	0.007211531823251193	0.00839109857114622	0.009604198153011504	0.010838995450975195	0.01221384164375585	0.013748461927806571	0.015292944810083836	0.017003119342567093	0.018869122927029792	0.020760769266881515	0.022756959147934634	0.026090517348507532	0.03115200275837147	0.037464065623361575	0.04377810100799699	0.05004085088185436	0.05624245264670713	0.06260777354212059	0.20503158201204105	0.7530764402648068	1.3223732251761362
SRR14514162_2 - polya	0.000938919351167278	0.0013492034373916346	0.0018423333487189867	0.002635286246133368	0.004513124948467924	0.014020669638859269	0.027674450623690987	0.04865022453191122	0.06391752658660604	0.0845224668015081	0.10756938633730323	0.12923751464102706	0.14548713147908598	0.16044277542982188	0.17386971665544304	0.18674237986073222	0.20190711089387095	0.2282698359534312	0.2551690863565156	0.29626653316653706	0.33019387106585885	0.3550022506449153	0.3694627921646786	0.38248536686301127	0.39485503755874657	0.40747127321014553	0.4230028928973118	0.43994880917016493	0.45380575967846354	0.4644297504881	0.47593743009883505	0.48642531705294517	0.49614589386502994	0.5058921134325037	0.514748726639943	0.523922915510277	0.5332154555593296	0.5428768567820551	0.5534180017665886	0.5638901085635362	0.5738533052919941	0.5830768071534609	0.592544901450946	0.6026915425064177	0.6128697438762141	0.6230341376084936	0.632804027411711	0.6428796577599515	0.6529040025974139
SRR14514163_1 - illumina_universal_adapter	0.0	0.0	0.0	6.434099698948475e-06	9.651149548422712e-06	9.651149548422712e-06	9.651149548422712e-06	9.651149548422712e-06	1.286819939789695e-05	1.7693774172108305e-05	3.0561973570005254e-05	4.664722281737644e-05	5.629837236579916e-05	6.434099698948475e-05	7.560067146264458e-05	9.32944456347529e-05	0.00010937969488212409	0.00012707346905423237	0.0001479842930758149	0.00017372069187160882	0.00020106561559213984	0.00021875938976424815	0.0003184879350979495	0.0006321502954216877	0.000894339858153838	0.0012273045175744215	0.0015280986785002628	0.0018755400622434805	0.002274454243578286	0.0028117015684404837	0.003279782321538985	0.003800944397153812	0.004238463176682308	0.004748365577823975	0.005372473248621976	0.006022317318215772	0.006657684663486934	0.007534330747468664	0.008550918499902523	0.010236652621027024	0.012980796142628547	0.0161769351680812	0.01957253128420126	0.02272845718653549	0.025689751572976524	0.02882476665128917	0.12325965645768067	0.49036686593073436	0.8753608725668647
